Feature,Coefficient
Monitor Hartfrequentie_skewness Monitor Arteriele Bloeddruk Mean_kurtosis,0.016406645773256002
Monitor Hartfrequentie_var Monitor Arteriele Bloeddruk Diastole_var,0.01405271658444545
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Mean_max,0.01294220173836972
Monitor Hartfrequentie_skewness Monitor Hartfrequentie_kurtosis,0.012255426432805916
Monitor Hartfrequentie_skewness Pulse_pressure_var,0.012130082418034954
Monitor O2 Saturatie_var Monitor Arteriele Bloeddruk Diastole_slope,0.011773556734734044
Monitor Arteriele Bloeddruk Systole_var bradycardia_count,0.005556413353127834
Monitor Hartfrequentie_var Monitor Hartfrequentie_slope,0.0048287059346811875
Monitor Arteriele Bloeddruk Mean_min hypothermia_status,0.004220354645688958
Monitor O2 Saturatie_mean Monitor Ademhalingsfrequentie_slope,0.0038250486497599483
Monitor O2 Saturatie_mean o2_drop_count,0.0037616386949783595
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Mean_max,0.003739740791520066
Monitor Hartfrequentie_var Monitor Arteriele Bloeddruk Mean_var,0.0033088061191553736
Monitor Arteriele Bloeddruk Systole_skewness Monitor Arteriele Bloeddruk Diastole_skewness,0.002683560914942631
Monitor O2 Saturatie_slope Monitor Arteriele Bloeddruk Diastole_var,0.0021825036071117816
Pulse_pressure_skewness hypothermia_status,0.001906718049485411
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Arteriele Bloeddruk Systole_mean Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_mean o2_drop_count,0.0
Monitor Arteriele Bloeddruk Systole_mean tachycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_mean bradycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_mean hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_mean hypothermia_status,0.0
Monitor Arteriele Bloeddruk Systole_mean hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_mean Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_mean Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Systole_mean Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Systole_mean ventilation_status,0.0
Monitor Arteriele Bloeddruk Systole_mean Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Systole_mean Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Systole_mean Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Mean_min,0.0
gestational_age,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Ademhalingsfrequentie_kurtosis Pulse_pressure_skewness,0.0
Monitor Ademhalingsfrequentie_kurtosis Pulse_pressure_max,0.0
Monitor Ademhalingsfrequentie_kurtosis Pulse_pressure_min,0.0
Monitor Ademhalingsfrequentie_kurtosis Pulse_pressure_var,0.0
Monitor Ademhalingsfrequentie_kurtosis Pulse_pressure_mean,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Ademhalingsfrequentie_kurtosis Pulse_pressure_slope,0.0
Monitor Ademhalingsfrequentie_kurtosis Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Ademhalingsfrequentie_kurtosis hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Systole_slope,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Arteriele Bloeddruk Systole_mean Monitor Arteriele Bloeddruk Systole_var,0.0
Monitor Ademhalingsfrequentie_kurtosis ventilation_status,0.0
Monitor Ademhalingsfrequentie_kurtosis hypothermia_status,0.0
Monitor Ademhalingsfrequentie_kurtosis o2_drop_count,0.0
Monitor Ademhalingsfrequentie_kurtosis tachycardia_count,0.0
Monitor Ademhalingsfrequentie_kurtosis bradycardia_count,0.0
Monitor Ademhalingsfrequentie_kurtosis hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_var tachycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Arteriele Bloeddruk Systole_max hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_max Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_max Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Systole_max Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Systole_max Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Systole_max Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Systole_max Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Systole_max Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Arteriele Bloeddruk Systole_max hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_max bradycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_max tachycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Arteriele Bloeddruk Systole_slope Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Systole_slope Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Systole_slope Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_max o2_drop_count,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_slope Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_max ventilation_status,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_var hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Systole_slope,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Arteriele Bloeddruk Systole_var ventilation_status,0.0
Monitor Arteriele Bloeddruk Systole_var hypothermia_status,0.0
Monitor Arteriele Bloeddruk Systole_var o2_drop_count,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Arteriele Bloeddruk Systole_var hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_var Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Arteriele Bloeddruk Systole_var Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Systole_var Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Systole_var Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Systole_var Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Systole_var Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Systole_var Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Arteriele Bloeddruk Systole_max Monitor Arteriele Bloeddruk Systole_slope,0.0
Monitor Arteriele Bloeddruk Systole_min Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Systole_min ventilation_status,0.0
Monitor Arteriele Bloeddruk Systole_min hypothermia_status,0.0
Monitor Arteriele Bloeddruk Systole_min o2_drop_count,0.0
Monitor Arteriele Bloeddruk Systole_min tachycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_min bradycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_min hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_min hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_min Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_min Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Systole_min Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Arteriele Bloeddruk Systole_min Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Systole_min Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Arteriele Bloeddruk Systole_min Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Systole_slope,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Ademhalingsfrequentie_var tachycardia_count,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Systole_slope,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Systole_var,0.0
Monitor Ademhalingsfrequentie_min Monitor Ademhalingsfrequentie_skewness,0.0
Monitor Ademhalingsfrequentie_min Monitor Ademhalingsfrequentie_slope,0.0
Monitor Ademhalingsfrequentie_min Monitor Ademhalingsfrequentie_max,0.0
Monitor Ademhalingsfrequentie_var ventilation_status,0.0
Monitor Ademhalingsfrequentie_var hypothermia_status,0.0
Monitor Ademhalingsfrequentie_var o2_drop_count,0.0
Monitor Ademhalingsfrequentie_var bradycardia_count,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Ademhalingsfrequentie_var hr_spo2_max_cross_cor,0.0
Monitor Ademhalingsfrequentie_var hr_spo2_min_cross_cor,0.0
Monitor Ademhalingsfrequentie_var Pulse_pressure_kurtosis,0.0
Monitor Ademhalingsfrequentie_var Pulse_pressure_skewness,0.0
Monitor Ademhalingsfrequentie_var Pulse_pressure_slope,0.0
Monitor Ademhalingsfrequentie_var Pulse_pressure_min,0.0
Monitor Ademhalingsfrequentie_var Pulse_pressure_mean,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Ademhalingsfrequentie_min hypothermia_status,0.0
Monitor Ademhalingsfrequentie_min o2_drop_count,0.0
Monitor Ademhalingsfrequentie_min tachycardia_count,0.0
Monitor Ademhalingsfrequentie_min bradycardia_count,0.0
Monitor Ademhalingsfrequentie_min hr_spo2_max_cross_cor,0.0
Monitor Ademhalingsfrequentie_min hr_spo2_min_cross_cor,0.0
Monitor Ademhalingsfrequentie_min Pulse_pressure_kurtosis,0.0
Monitor Ademhalingsfrequentie_min Pulse_pressure_slope,0.0
Monitor Ademhalingsfrequentie_min Pulse_pressure_max,0.0
Monitor Ademhalingsfrequentie_min Pulse_pressure_min,0.0
Monitor Ademhalingsfrequentie_min Pulse_pressure_var,0.0
Monitor Ademhalingsfrequentie_min Pulse_pressure_mean,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Ademhalingsfrequentie_min Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Ademhalingsfrequentie_max Monitor Ademhalingsfrequentie_slope,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Ademhalingsfrequentie_mean Pulse_pressure_max,0.0
Monitor Ademhalingsfrequentie_mean Pulse_pressure_min,0.0
Monitor Ademhalingsfrequentie_mean Pulse_pressure_var,0.0
Monitor Ademhalingsfrequentie_mean Pulse_pressure_mean,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Systole_slope,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Ademhalingsfrequentie_mean Monitor Arteriele Bloeddruk Systole_var,0.0
Monitor Ademhalingsfrequentie_mean Monitor Ademhalingsfrequentie_kurtosis,0.0
Monitor Ademhalingsfrequentie_mean Monitor Ademhalingsfrequentie_skewness,0.0
Monitor Ademhalingsfrequentie_mean Pulse_pressure_slope,0.0
Monitor Ademhalingsfrequentie_mean Pulse_pressure_skewness,0.0
Monitor Ademhalingsfrequentie_mean Pulse_pressure_kurtosis,0.0
Monitor Ademhalingsfrequentie_mean hr_spo2_min_cross_cor,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Systole_slope,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Systole_max,0.0
