Feature,Coefficient,Train set stdev,Odds ratio
Mean Blood Pressure min Hypothermia status,0.004220354645688958,40.296362333304245,1.000104738378702
Oxygen Saturation mean Breathing Rate slope,0.0038250486497599483,2.7020774403377823,1.0014165979225451
Oxygen Saturation mean Oxygen Saturation drops,0.0037616386949783595,376.5062240065021,1.0000099909569784
Breathing Rate kurtosis Mean Blood Pressure max,0.003739740791520066,2943.9381149445517,1.0000012703198984
Heart Rate variability Mean Blood Pressure variability,0.0033088061191553736,6057.071102404347,1.0000005462717816
Systolic Blood Pressure skewness Diastolic Bood Pressure skewness,0.002683560914942631,12.66500250932568,1.0002119103600733
Oxygen Saturation slope Diastolic Bood Pressure variability,0.0021825036071117816,0.22533441163400394,1.0097326779730769
Pulse Pressure skewness Hypothermia status,0.001906718049485411,1.6067023143033745,1.0011874320822765
Systolic Blood Pressure mean Mean Blood Pressure max,0.0,2087.577800852567,1.0
Systolic Blood Pressure variability Diastolic Bood Pressure min,0.0,913.5799309872625,1.0
Systolic Blood Pressure variability Diastolic Bood Pressure slope,0.0,1.7272648183163446,1.0
Systolic Blood Pressure variability Diastolic Bood Pressure max,0.0,2792.8598912498414,1.0
Systolic Blood Pressure mean Mean Blood Pressure slope,0.0,1.3265896129955745,1.0
Systolic Blood Pressure variability Systolic Blood Pressure kurtosis,0.0,831.1277845272056,1.0
Systolic Blood Pressure variability Systolic Blood Pressure skewness,0.0,89.28737526976298,1.0
Systolic Blood Pressure variability Diastolic Bood Pressure skewness,0.0,111.98725933789348,1.0
Systolic Blood Pressure variability Systolic Blood Pressure max,0.0,3457.012065407094,1.0
Systolic Blood Pressure variability Diastolic Bood Pressure mean,0.0,1383.9915042559849,1.0
Systolic Blood Pressure mean Pulse Pressure mean,0.0,441.16845224211255,1.0
Systolic Blood Pressure mean Mean Blood Pressure skewness,0.0,167.37575078371302,1.0
Systolic Blood Pressure mean Mean Blood Pressure kurtosis,0.0,1757.6516393748605,1.0
Systolic Blood Pressure mean Oxygen Saturation drops,0.0,255.71825639075723,1.0
Systolic Blood Pressure mean Tachycardia count,0.0,423.66232022226654,1.0
Systolic Blood Pressure mean Bradycardia count,0.0,3837.6860609320624,1.0
Systolic Blood Pressure mean Heart Rate - Oxygen sat. max. cross-correlation,0.0,61302863.636610635,1.0
Systolic Blood Pressure mean Hypothermia status,0.0,65.02072091508394,1.0
Systolic Blood Pressure mean Heart Rate - Oxygen sat. min. cross-correlation,0.0,169787.64487368983,1.0
Systolic Blood Pressure mean Pulse Pressure kurtosis,0.0,884.5156266794401,1.0
Systolic Blood Pressure mean Pulse Pressure skewness,0.0,84.51127351115066,1.0
Systolic Blood Pressure mean Pulse Pressure slope,0.0,0.7029372462351913,1.0
Systolic Blood Pressure mean Ventilation status,0.0,36.53773621908872,1.0
Systolic Blood Pressure mean Pulse Pressure max,0.0,614.6669062383028,1.0
Systolic Blood Pressure mean Pulse Pressure min,0.0,401.7126998937455,1.0
Systolic Blood Pressure mean Pulse Pressure variability,0.0,535.623962712048,1.0
Systolic Blood Pressure variability Systolic Blood Pressure min,0.0,1390.2378912152515,1.0
Systolic Blood Pressure mean Mean Blood Pressure min,0.0,734.4152081570642,1.0
Gestational age,0.0,1.7100490033659959,1.0
Systolic Blood Pressure mean Systolic Blood Pressure skewness,0.0,80.7524340933164,1.0
Systolic Blood Pressure mean Mean Blood Pressure variability,0.0,3790.340437078583,1.0
Breathing Rate kurtosis Pulse Pressure skewness,0.0,16.48288533736348,1.0
Breathing Rate kurtosis Pulse Pressure max,0.0,647.2284709109239,1.0
Breathing Rate kurtosis Pulse Pressure min,0.0,353.2882303807198,1.0
Breathing Rate kurtosis Pulse Pressure variability,0.0,265.4270976859484,1.0
Breathing Rate kurtosis Pulse Pressure mean,0.0,477.1665788831526,1.0
Breathing Rate kurtosis Mean Blood Pressure kurtosis,0.0,1227.6345018271327,1.0
Breathing Rate kurtosis Mean Blood Pressure skewness,0.0,133.43316896141152,1.0
Breathing Rate kurtosis Mean Blood Pressure slope,0.0,0.7639739317054605,1.0
Breathing Rate kurtosis Mean Blood Pressure min,0.0,953.645223690415,1.0
Breathing Rate kurtosis Mean Blood Pressure variability,0.0,2283.1868064765004,1.0
Breathing Rate kurtosis Mean Blood Pressure mean,0.0,1181.2384342480455,1.0
Breathing Rate kurtosis Diastolic Bood Pressure kurtosis,0.0,93.09356984514906,1.0
Breathing Rate kurtosis Diastolic Bood Pressure skewness,0.0,19.99293023935951,1.0
Breathing Rate kurtosis Diastolic Bood Pressure slope,0.0,0.5819169154368816,1.0
Breathing Rate kurtosis Diastolic Bood Pressure max,0.0,1199.568296083821,1.0
Breathing Rate kurtosis Diastolic Bood Pressure min,0.0,801.5093617242715,1.0
Breathing Rate kurtosis Diastolic Bood Pressure variability,0.0,472.00611101919765,1.0
Breathing Rate kurtosis Diastolic Bood Pressure mean,0.0,961.7889706469222,1.0
Breathing Rate kurtosis Systolic Blood Pressure kurtosis,0.0,61.230194077177764,1.0
Breathing Rate kurtosis Systolic Blood Pressure skewness,0.0,17.80154880478033,1.0
Breathing Rate kurtosis Pulse Pressure slope,0.0,0.34319637345475046,1.0
Breathing Rate kurtosis Pulse Pressure kurtosis,0.0,91.83792646095677,1.0
Systolic Blood Pressure mean Mean Blood Pressure mean,0.0,796.7613212270383,1.0
Breathing Rate kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0,277034.8605456386,1.0
Systolic Blood Pressure mean Diastolic Bood Pressure kurtosis,0.0,1370.2813303042824,1.0
Systolic Blood Pressure mean Diastolic Bood Pressure skewness,0.0,108.15642725624947,1.0
Systolic Blood Pressure mean Diastolic Bood Pressure slope,0.0,1.1590393342901537,1.0
Systolic Blood Pressure mean Diastolic Bood Pressure max,0.0,1261.9106514137795,1.0
Systolic Blood Pressure mean Diastolic Bood Pressure min,0.0,571.1136706167794,1.0
Systolic Blood Pressure mean Diastolic Bood Pressure variability,0.0,1339.7594651452969,1.0
Systolic Blood Pressure mean Diastolic Bood Pressure mean,0.0,653.8789418670974,1.0
Systolic Blood Pressure mean Systolic Blood Pressure kurtosis,0.0,837.0944536496809,1.0
Systolic Blood Pressure variability Mean Blood Pressure mean,0.0,1694.2244384043004,1.0
Systolic Blood Pressure mean Systolic Blood Pressure slope,0.0,1.5463799631741446,1.0
Systolic Blood Pressure mean Systolic Blood Pressure max,0.0,1434.8967384815508,1.0
Systolic Blood Pressure mean Systolic Blood Pressure min,0.0,890.6253333453427,1.0
Systolic Blood Pressure mean Systolic Blood Pressure variability,0.0,2068.4137079215025,1.0
Breathing Rate kurtosis Ventilation status,0.0,23.32048370976272,1.0
Breathing Rate kurtosis Hypothermia status,0.0,24.793220107207375,1.0
Breathing Rate kurtosis Oxygen Saturation drops,0.0,89.66530225511465,1.0
Breathing Rate kurtosis Tachycardia count,0.0,262.3083826723313,1.0
Breathing Rate kurtosis Bradycardia count,0.0,2444.550524402979,1.0
Breathing Rate kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0,105990198.40922017,1.0
Systolic Blood Pressure variability Diastolic Bood Pressure kurtosis,0.0,1194.9291789971041,1.0
Systolic Blood Pressure variability Tachycardia count,0.0,379.3244843023439,1.0
Systolic Blood Pressure variability Mean Blood Pressure variability,0.0,5226.054677796475,1.0
Systolic Blood Pressure variability Mean Blood Pressure min,0.0,1117.4986641045268,1.0
Systolic Blood Pressure max Heart Rate - Oxygen sat. min. cross-correlation,0.0,250133.1509333789,1.0
Systolic Blood Pressure max Pulse Pressure kurtosis,0.0,1414.4169243224082,1.0
Systolic Blood Pressure max Pulse Pressure skewness,0.0,125.96865996489167,1.0
Systolic Blood Pressure max Pulse Pressure slope,0.0,0.9442289176362878,1.0
Systolic Blood Pressure max Pulse Pressure max,0.0,929.9104317601536,1.0
Systolic Blood Pressure max Pulse Pressure min,0.0,484.02028468330724,1.0
Systolic Blood Pressure max Pulse Pressure variability,0.0,747.3987291298395,1.0
Systolic Blood Pressure max Pulse Pressure mean,0.0,580.2310015314126,1.0
Systolic Blood Pressure max Mean Blood Pressure kurtosis,0.0,2278.459788285821,1.0
Systolic Blood Pressure max Mean Blood Pressure skewness,0.0,226.30389985191204,1.0
Systolic Blood Pressure max Mean Blood Pressure slope,0.0,1.863924813124397,1.0
Systolic Blood Pressure max Mean Blood Pressure max,0.0,3656.0829407396845,1.0
Systolic Blood Pressure max Mean Blood Pressure min,0.0,989.9169273134395,1.0
Systolic Blood Pressure max Mean Blood Pressure variability,0.0,6429.223566462801,1.0
Systolic Blood Pressure max Mean Blood Pressure mean,0.0,1159.5762113513476,1.0
Systolic Blood Pressure max Diastolic Bood Pressure kurtosis,0.0,2963.1676353959956,1.0
Systolic Blood Pressure max Diastolic Bood Pressure skewness,0.0,228.0666124297693,1.0
Systolic Blood Pressure max Diastolic Bood Pressure slope,0.0,1.6218560507722732,1.0
Systolic Blood Pressure max Diastolic Bood Pressure max,0.0,3036.971253080489,1.0
Systolic Blood Pressure max Diastolic Bood Pressure min,0.0,780.313618116211,1.0
Systolic Blood Pressure max Diastolic Bood Pressure variability,0.0,2574.5373306265096,1.0
Systolic Blood Pressure max Heart Rate - Oxygen sat. max. cross-correlation,0.0,91636667.22555055,1.0
Systolic Blood Pressure max Bradycardia count,0.0,4947.559539040075,1.0
Systolic Blood Pressure max Tachycardia count,0.0,589.5818904726003,1.0
Systolic Blood Pressure slope Mean Blood Pressure mean,0.0,1.267825395462285,1.0
Systolic Blood Pressure slope Pulse Pressure min,0.0,0.3307864206567877,1.0
Systolic Blood Pressure slope Pulse Pressure variability,0.0,0.4974515957454973,1.0
Systolic Blood Pressure slope Pulse Pressure mean,0.0,0.524616350291492,1.0
Systolic Blood Pressure slope Mean Blood Pressure kurtosis,0.0,0.5815235774965744,1.0
Systolic Blood Pressure slope Mean Blood Pressure skewness,0.0,0.067947941802455,1.0
Systolic Blood Pressure slope Mean Blood Pressure slope,0.0,0.0011111548984096464,1.0
Systolic Blood Pressure slope Mean Blood Pressure max,0.0,2.4814599218936126,1.0
Systolic Blood Pressure slope Mean Blood Pressure min,0.0,0.9340051610054318,1.0
Systolic Blood Pressure slope Mean Blood Pressure variability,0.0,2.4005639377647694,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure kurtosis,0.0,0.4252457907172108,1.0
Systolic Blood Pressure max Oxygen Saturation drops,0.0,339.70969071549075,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure skewness,0.0,0.03989881940462139,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure slope,0.0,0.0009620753074483327,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure max,0.0,1.6080529497864042,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure min,0.0,0.7683589509673224,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure variability,0.0,1.3733225844712642,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure mean,0.0,1.034372101356835,1.0
Systolic Blood Pressure slope Systolic Blood Pressure kurtosis,0.0,0.22412740444316465,1.0
Systolic Blood Pressure slope Systolic Blood Pressure skewness,0.0,0.026486680112921383,1.0
Systolic Blood Pressure max Ventilation status,0.0,49.508972310668995,1.0
Systolic Blood Pressure max Diastolic Bood Pressure mean,0.0,952.1894399931476,1.0
Systolic Blood Pressure max Systolic Blood Pressure kurtosis,0.0,2017.457131360951,1.0
Systolic Blood Pressure max Systolic Blood Pressure skewness,0.0,175.96978119013153,1.0
Systolic Blood Pressure variability Heart Rate - Oxygen sat. min. cross-correlation,0.0,352452.4661485153,1.0
Systolic Blood Pressure min Systolic Blood Pressure kurtosis,0.0,705.5039963228835,1.0
Systolic Blood Pressure min Systolic Blood Pressure skewness,0.0,66.45776132562888,1.0
Systolic Blood Pressure min Systolic Blood Pressure slope,0.0,1.1680870658965372,1.0
Systolic Blood Pressure min Systolic Blood Pressure max,0.0,1175.703326132183,1.0
Systolic Blood Pressure variability Ventilation status,0.0,42.55526789023513,1.0
Systolic Blood Pressure variability Hypothermia status,0.0,48.60873816732517,1.0
Systolic Blood Pressure variability Oxygen Saturation drops,0.0,237.37402737611484,1.0
Breathing Rate kurtosis Systolic Blood Pressure max,0.0,1780.55201143507,1.0
Systolic Blood Pressure variability Heart Rate - Oxygen sat. max. cross-correlation,0.0,133097939.35473137,1.0
Systolic Blood Pressure variability Pulse Pressure kurtosis,0.0,430.9109221206445,1.0
Systolic Blood Pressure min Diastolic Bood Pressure variability,0.0,933.4222676010503,1.0
Systolic Blood Pressure variability Pulse Pressure skewness,0.0,58.27116407799998,1.0
Systolic Blood Pressure variability Pulse Pressure max,0.0,1128.66639686526,1.0
Systolic Blood Pressure variability Pulse Pressure min,0.0,421.6229751400548,1.0
Systolic Blood Pressure variability Pulse Pressure variability,0.0,1001.5623065959632,1.0
Systolic Blood Pressure variability Pulse Pressure mean,0.0,710.4676680153927,1.0
Systolic Blood Pressure variability Mean Blood Pressure kurtosis,0.0,826.366187989549,1.0
Systolic Blood Pressure variability Mean Blood Pressure skewness,0.0,101.98083961085938,1.0
Systolic Blood Pressure variability Mean Blood Pressure slope,0.0,1.9649849462702769,1.0
Systolic Blood Pressure variability Mean Blood Pressure max,0.0,3664.373746767006,1.0
Systolic Blood Pressure min Diastolic Bood Pressure mean,0.0,566.396998660751,1.0
Systolic Blood Pressure min Diastolic Bood Pressure max,0.0,1008.011668793525,1.0
Systolic Blood Pressure max Systolic Blood Pressure slope,0.0,2.1589186901973707,1.0
Systolic Blood Pressure min Pulse Pressure slope,0.0,0.5404728354780863,1.0
Systolic Blood Pressure min Ventilation status,0.0,30.007727869385135,1.0
Systolic Blood Pressure min Hypothermia status,0.0,53.05605640995111,1.0
Systolic Blood Pressure min Oxygen Saturation drops,0.0,208.7506240409547,1.0
Systolic Blood Pressure min Tachycardia count,0.0,320.3609527423817,1.0
Systolic Blood Pressure min Bradycardia count,0.0,3173.9978338160336,1.0
Systolic Blood Pressure min Heart Rate - Oxygen sat. max. cross-correlation,0.0,54428842.173731625,1.0
Systolic Blood Pressure min Heart Rate - Oxygen sat. min. cross-correlation,0.0,149896.31298002042,1.0
Systolic Blood Pressure min Pulse Pressure kurtosis,0.0,736.1171564381963,1.0
Systolic Blood Pressure min Pulse Pressure skewness,0.0,68.86961215063018,1.0
Systolic Blood Pressure min Pulse Pressure max,0.0,506.6827053040279,1.0
Systolic Blood Pressure min Diastolic Bood Pressure slope,0.0,0.8803266331104701,1.0
Systolic Blood Pressure min Pulse Pressure min,0.0,352.96785025245816,1.0
Systolic Blood Pressure min Pulse Pressure variability,0.0,370.38149730937164,1.0
Systolic Blood Pressure min Mean Blood Pressure kurtosis,0.0,1518.3630114655957,1.0
Systolic Blood Pressure min Mean Blood Pressure skewness,0.0,142.6240025378489,1.0
Systolic Blood Pressure min Mean Blood Pressure slope,0.0,1.0113834088013425,1.0
Systolic Blood Pressure min Mean Blood Pressure max,0.0,1736.6437783406923,1.0
Systolic Blood Pressure min Mean Blood Pressure variability,0.0,3019.1724572489716,1.0
Systolic Blood Pressure min Mean Blood Pressure mean,0.0,695.3465768938713,1.0
Systolic Blood Pressure min Diastolic Bood Pressure skewness,0.0,89.38517937110375,1.0
Breathing Rate kurtosis Systolic Blood Pressure slope,0.0,0.8360219005835049,1.0
Breathing Rate skewness Mean Blood Pressure skewness,0.0,9.406843335077196,1.0
Breathing Rate kurtosis Systolic Blood Pressure min,0.0,1189.2400145596655,1.0
Breathing Rate variability Tachycardia count,0.0,1214.5785397296886,1.0
Breathing Rate min Systolic Blood Pressure slope,0.0,0.6398894583003487,1.0
Breathing Rate min Systolic Blood Pressure max,0.0,828.7293626706476,1.0
Breathing Rate min Systolic Blood Pressure min,0.0,493.950016363249,1.0
Breathing Rate min Systolic Blood Pressure variability,0.0,869.1480760264504,1.0
Breathing Rate min Breathing Rate skewness,0.0,64.73111275554201,1.0
Breathing Rate min Breathing Rate slope,0.0,0.7018547263265651,1.0
Breathing Rate min Breathing Rate max,0.0,879.9539465850156,1.0
Breathing Rate variability Ventilation status,0.0,74.41621909129746,1.0
Breathing Rate variability Hypothermia status,0.0,114.70585149774152,1.0
Breathing Rate variability Oxygen Saturation drops,0.0,467.5643833407437,1.0
Breathing Rate variability Bradycardia count,0.0,2224.347725775733,1.0
Breathing Rate variability Mean Blood Pressure min,0.0,2615.454478953203,1.0
Breathing Rate variability Heart Rate - Oxygen sat. max. cross-correlation,0.0,302557629.2705309,1.0
Breathing Rate variability Heart Rate - Oxygen sat. min. cross-correlation,0.0,795173.2399263843,1.0
Breathing Rate variability Pulse Pressure kurtosis,0.0,1189.4569538951937,1.0
Breathing Rate variability Pulse Pressure skewness,0.0,125.23582891381652,1.0
Breathing Rate variability Pulse Pressure slope,0.0,0.827301713538476,1.0
Breathing Rate variability Pulse Pressure min,0.0,1007.079322888646,1.0
Breathing Rate variability Pulse Pressure mean,0.0,1410.7544400345703,1.0
Breathing Rate variability Mean Blood Pressure kurtosis,0.0,2119.6829888676093,1.0
Breathing Rate variability Mean Blood Pressure skewness,0.0,239.853926328947,1.0
Breathing Rate variability Mean Blood Pressure slope,0.0,1.642399294513793,1.0
Breathing Rate min Systolic Blood Pressure skewness,0.0,36.19004756929024,1.0
Breathing Rate min Systolic Blood Pressure kurtosis,0.0,371.3501434095974,1.0
Breathing Rate min Diastolic Bood Pressure variability,0.0,568.5073032341451,1.0
Breathing Rate min Diastolic Bood Pressure min,0.0,322.1395515922508,1.0
Breathing Rate min Hypothermia status,0.0,26.72852856797533,1.0
Breathing Rate min Oxygen Saturation drops,0.0,123.65858851766596,1.0
Breathing Rate min Tachycardia count,0.0,191.43110010009556,1.0
Breathing Rate min Bradycardia count,0.0,1265.7323568190075,1.0
Breathing Rate min Heart Rate - Oxygen sat. max. cross-correlation,0.0,45988832.83004452,1.0
Breathing Rate min Heart Rate - Oxygen sat. min. cross-correlation,0.0,123315.32781451146,1.0
Breathing Rate min Pulse Pressure kurtosis,0.0,495.8667442867195,1.0
Breathing Rate min Pulse Pressure slope,0.0,0.2881288172929505,1.0
Breathing Rate min Pulse Pressure max,0.0,328.1608004608618,1.0
Breathing Rate min Pulse Pressure min,0.0,183.79093537803047,1.0
Breathing Rate min Pulse Pressure variability,0.0,193.6808778198785,1.0
Breathing Rate min Pulse Pressure mean,0.0,217.5870640053201,1.0
Breathing Rate min Mean Blood Pressure kurtosis,0.0,893.8613846480863,1.0
Breathing Rate min Mean Blood Pressure skewness,0.0,81.33320388645363,1.0
Breathing Rate min Mean Blood Pressure max,0.0,1133.9050018841785,1.0
Breathing Rate min Mean Blood Pressure variability,0.0,1629.485642177107,1.0
Breathing Rate min Mean Blood Pressure mean,0.0,469.14382955616355,1.0
Breathing Rate min Diastolic Bood Pressure kurtosis,0.0,590.3761873693202,1.0
Breathing Rate min Diastolic Bood Pressure skewness,0.0,47.260810169703305,1.0
Breathing Rate min Diastolic Bood Pressure slope,0.0,0.4807328225717648,1.0
Breathing Rate min Diastolic Bood Pressure max,0.0,680.6732790095934,1.0
Breathing Rate variability Mean Blood Pressure max,0.0,5799.889041627579,1.0
Breathing Rate variability Mean Blood Pressure variability,0.0,4801.308875562825,1.0
Breathing Rate max Breathing Rate slope,0.0,2.190116966652922,1.0
Breathing Rate mean Diastolic Bood Pressure slope,0.0,0.807291783341742,1.0
Breathing Rate mean Pulse Pressure max,0.0,496.75175493829084,1.0
Breathing Rate mean Pulse Pressure min,0.0,283.72710395629485,1.0
Breathing Rate mean Pulse Pressure variability,0.0,331.3583280892941,1.0
Breathing Rate mean Pulse Pressure mean,0.0,320.22140868022194,1.0
Breathing Rate mean Mean Blood Pressure skewness,0.0,127.26438719904161,1.0
Breathing Rate mean Mean Blood Pressure slope,0.0,0.915528560778282,1.0
Breathing Rate mean Mean Blood Pressure variability,0.0,2480.5041585381905,1.0
Breathing Rate mean Mean Blood Pressure mean,0.0,692.3648534864456,1.0
Breathing Rate mean Diastolic Bood Pressure kurtosis,0.0,888.264469874633,1.0
Breathing Rate mean Diastolic Bood Pressure skewness,0.0,74.2698101140981,1.0
Breathing Rate mean Diastolic Bood Pressure max,0.0,1051.2135971415094,1.0
Breathing Rate variability Mean Blood Pressure mean,0.0,3308.467654836176,1.0
Breathing Rate mean Diastolic Bood Pressure variability,0.0,988.5614465927845,1.0
Breathing Rate mean Diastolic Bood Pressure mean,0.0,578.4960200829994,1.0
Breathing Rate mean Systolic Blood Pressure kurtosis,0.0,567.906314847497,1.0
Breathing Rate mean Systolic Blood Pressure skewness,0.0,58.13373468781244,1.0
Breathing Rate mean Systolic Blood Pressure slope,0.0,1.051778324788506,1.0
Breathing Rate mean Systolic Blood Pressure max,0.0,1243.6752530030099,1.0
Breathing Rate mean Systolic Blood Pressure min,0.0,727.2388475944947,1.0
Breathing Rate mean Systolic Blood Pressure variability,0.0,1428.6396402106118,1.0
Breathing Rate mean Breathing Rate kurtosis,0.0,1062.019873843237,1.0
Breathing Rate mean Breathing Rate skewness,0.0,82.2947274477702,1.0
Breathing Rate mean Pulse Pressure slope,0.0,0.4729363932606771,1.0
Breathing Rate mean Pulse Pressure skewness,0.0,67.42982840006437,1.0
Breathing Rate mean Pulse Pressure kurtosis,0.0,762.6200725166052,1.0
Breathing Rate mean Heart Rate - Oxygen sat. min. cross-correlation,0.0,186522.79620611668,1.0
Breathing Rate variability Diastolic Bood Pressure kurtosis,0.0,934.2708105469496,1.0
Breathing Rate variability Diastolic Bood Pressure skewness,0.0,110.68751861559642,1.0
Breathing Rate variability Diastolic Bood Pressure slope,0.0,1.5150955564795499,1.0
Breathing Rate variability Diastolic Bood Pressure max,0.0,3822.1271038579134,1.0
Breathing Rate variability Diastolic Bood Pressure min,0.0,2090.4208763046254,1.0
Breathing Rate variability Diastolic Bood Pressure variability,0.0,2225.6266198749386,1.0
Breathing Rate variability Systolic Blood Pressure kurtosis,0.0,601.107100467592,1.0
Breathing Rate variability Systolic Blood Pressure skewness,0.0,93.24870306604292,1.0
Breathing Rate variability Systolic Blood Pressure slope,0.0,1.789697133034759,1.0
Breathing Rate variability Systolic Blood Pressure max,0.0,5374.012847474747,1.0
Breathing Rate variability Systolic Blood Pressure min,0.0,3315.8696999975673,1.0
Breathing Rate variability Systolic Blood Pressure variability,0.0,3243.6618613707933,1.0
Breathing Rate variability Systolic Blood Pressure mean,0.0,4072.953076957765,1.0
