Feature,Coefficient
Systolic Blood Pressure mean Mean Blood Pressure min,0.0
Breathing Rate variability Systolic Blood Pressure kurtosis,0.0
Systolic Blood Pressure mean Bradycardia count,0.0
Breathing Rate variability Systolic Blood Pressure max,0.0
Systolic Blood Pressure mean Heart Rate - Oxygen sat. max. cross-correlation,0.0
Breathing Rate variability Systolic Blood Pressure slope,0.0
Breathing Rate variability Breathing Rate max,0.0
Systolic Blood Pressure mean Pulse Pressure kurtosis,0.0
Systolic Blood Pressure mean Pulse Pressure skewness,0.0
Breathing Rate variability Systolic Blood Pressure skewness,0.0
Systolic Blood Pressure mean Pulse Pressure slope,0.0
Systolic Blood Pressure mean Pulse Pressure max,0.0
Systolic Blood Pressure mean Pulse Pressure min,0.0
Systolic Blood Pressure mean Pulse Pressure variability,0.0
Systolic Blood Pressure mean Pulse Pressure mean,0.0
Systolic Blood Pressure mean Mean Blood Pressure kurtosis,0.0
Systolic Blood Pressure mean Mean Blood Pressure skewness,0.0
Systolic Blood Pressure mean Mean Blood Pressure slope,0.0
Systolic Blood Pressure mean Mean Blood Pressure max,0.0
Systolic Blood Pressure variability Heart Rate - Oxygen sat. min. cross-correlation,0.0
Breathing Rate mean Ventilation status,0.0
Systolic Blood Pressure variability Heart Rate - Oxygen sat. max. cross-correlation,0.0
Systolic Blood Pressure min Hypothermia status,0.0
Systolic Blood Pressure max Mean Blood Pressure slope,0.0
Systolic Blood Pressure max Mean Blood Pressure max,0.0
Systolic Blood Pressure max Mean Blood Pressure min,0.0
Systolic Blood Pressure max Mean Blood Pressure variability,0.0
Systolic Blood Pressure max Mean Blood Pressure mean,0.0
Systolic Blood Pressure max Diastolic Bood Pressure kurtosis,0.0
Breathing Rate mean Diastolic Bood Pressure kurtosis,0.0
Systolic Blood Pressure max Diastolic Bood Pressure skewness,0.0
Breathing Rate mean Mean Blood Pressure mean,0.0
Systolic Blood Pressure max Diastolic Bood Pressure slope,0.0
Systolic Blood Pressure max Diastolic Bood Pressure max,0.0
Systolic Blood Pressure max Diastolic Bood Pressure min,0.0
Systolic Blood Pressure max Diastolic Bood Pressure variability,0.0
Breathing Rate mean Mean Blood Pressure variability,0.0
Systolic Blood Pressure max Diastolic Bood Pressure mean,0.0
Breathing Rate mean Mean Blood Pressure min,0.0
Systolic Blood Pressure max Systolic Blood Pressure skewness,0.0
Systolic Blood Pressure max Systolic Blood Pressure slope,0.0
Systolic Blood Pressure min Ventilation status,0.0
Systolic Blood Pressure max Mean Blood Pressure skewness,0.0
Systolic Blood Pressure max Mean Blood Pressure kurtosis,0.0
Systolic Blood Pressure max Pulse Pressure mean,0.0
Systolic Blood Pressure max Oxygen Saturation drops,0.0
Systolic Blood Pressure slope Diastolic Bood Pressure min,0.0
Breathing Rate mean Diastolic Bood Pressure skewness,0.0
Systolic Blood Pressure slope Diastolic Bood Pressure variability,0.0
Systolic Blood Pressure slope Diastolic Bood Pressure mean,0.0
Systolic Blood Pressure slope Systolic Blood Pressure kurtosis,0.0
Systolic Blood Pressure slope Systolic Blood Pressure skewness,0.0
Systolic Blood Pressure max Ventilation status,0.0
Systolic Blood Pressure max Hypothermia status,0.0
Systolic Blood Pressure max Tachycardia count,0.0
Systolic Blood Pressure max Pulse Pressure variability,0.0
Systolic Blood Pressure max Bradycardia count,0.0
Systolic Blood Pressure max Heart Rate - Oxygen sat. max. cross-correlation,0.0
Systolic Blood Pressure max Heart Rate - Oxygen sat. min. cross-correlation,0.0
Systolic Blood Pressure max Pulse Pressure kurtosis,0.0
Systolic Blood Pressure max Pulse Pressure skewness,0.0
Systolic Blood Pressure max Pulse Pressure slope,0.0
Systolic Blood Pressure max Pulse Pressure max,0.0
Systolic Blood Pressure max Pulse Pressure min,0.0
Breathing Rate mean Mean Blood Pressure max,0.0
Systolic Blood Pressure min Oxygen Saturation drops,0.0
Breathing Rate variability Breathing Rate min,0.0
Systolic Blood Pressure min Tachycardia count,0.0
Breathing Rate mean Pulse Pressure skewness,0.0
Systolic Blood Pressure min Diastolic Bood Pressure max,0.0
Systolic Blood Pressure min Diastolic Bood Pressure min,0.0
Systolic Blood Pressure min Diastolic Bood Pressure variability,0.0
Breathing Rate mean Heart Rate - Oxygen sat. min. cross-correlation,0.0
Systolic Blood Pressure min Diastolic Bood Pressure mean,0.0
Breathing Rate mean Heart Rate - Oxygen sat. max. cross-correlation,0.0
Systolic Blood Pressure min Systolic Blood Pressure kurtosis,0.0
Breathing Rate mean Bradycardia count,0.0
Systolic Blood Pressure min Systolic Blood Pressure skewness,0.0
Systolic Blood Pressure min Systolic Blood Pressure slope,0.0
Systolic Blood Pressure min Systolic Blood Pressure max,0.0
Breathing Rate mean Tachycardia count,0.0
Systolic Blood Pressure variability Ventilation status,0.0
Breathing Rate mean Hypothermia status,0.0
Breathing Rate kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0
Systolic Blood Pressure variability Hypothermia status,0.0
Systolic Blood Pressure variability Oxygen Saturation drops,0.0
Systolic Blood Pressure variability Tachycardia count,0.0
Systolic Blood Pressure min Diastolic Bood Pressure slope,0.0
Systolic Blood Pressure min Diastolic Bood Pressure skewness,0.0
Systolic Blood Pressure min Diastolic Bood Pressure kurtosis,0.0
Systolic Blood Pressure min Pulse Pressure min,0.0
Systolic Blood Pressure min Bradycardia count,0.0
Systolic Blood Pressure min Heart Rate - Oxygen sat. max. cross-correlation,0.0
Systolic Blood Pressure min Heart Rate - Oxygen sat. min. cross-correlation,0.0
Systolic Blood Pressure min Pulse Pressure kurtosis,0.0
Systolic Blood Pressure min Pulse Pressure skewness,0.0
Systolic Blood Pressure min Pulse Pressure slope,0.0
Breathing Rate mean Pulse Pressure min,0.0
Systolic Blood Pressure min Pulse Pressure max,0.0
Systolic Blood Pressure min Pulse Pressure variability,0.0
Breathing Rate mean Pulse Pressure slope,0.0
Systolic Blood Pressure min Pulse Pressure mean,0.0
Systolic Blood Pressure min Mean Blood Pressure kurtosis,0.0
Systolic Blood Pressure min Mean Blood Pressure skewness,0.0
Systolic Blood Pressure min Mean Blood Pressure slope,0.0
Systolic Blood Pressure min Mean Blood Pressure max,0.0
Breathing Rate mean Pulse Pressure max,0.0
Systolic Blood Pressure min Mean Blood Pressure variability,0.0
Systolic Blood Pressure min Mean Blood Pressure mean,0.0
Breathing Rate variability Diastolic Bood Pressure variability,0.0
Breathing Rate kurtosis Pulse Pressure mean,0.0
Breathing Rate kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0
Breathing Rate kurtosis Pulse Pressure kurtosis,0.0
Breathing Rate max Oxygen Saturation drops,0.0
Breathing Rate max Tachycardia count,0.0
Breathing Rate min Breathing Rate kurtosis,0.0
Breathing Rate max Heart Rate - Oxygen sat. max. cross-correlation,0.0
Breathing Rate max Heart Rate - Oxygen sat. min. cross-correlation,0.0
Breathing Rate max Pulse Pressure kurtosis,0.0
Breathing Rate min Systolic Blood Pressure mean,0.0
Breathing Rate max Pulse Pressure skewness,0.0
Breathing Rate min Systolic Blood Pressure variability,0.0
Breathing Rate max Pulse Pressure slope,0.0
Breathing Rate min Systolic Blood Pressure min,0.0
Breathing Rate max Pulse Pressure max,0.0
Breathing Rate max Pulse Pressure min,0.0
Breathing Rate max Pulse Pressure variability,0.0
Breathing Rate max Pulse Pressure mean,0.0
Breathing Rate max Mean Blood Pressure kurtosis,0.0
Breathing Rate min Systolic Blood Pressure max,0.0
Breathing Rate min Systolic Blood Pressure slope,0.0
Breathing Rate max Mean Blood Pressure skewness,0.0
Breathing Rate max Hypothermia status,0.0
Breathing Rate max Ventilation status,0.0
Breathing Rate slope Breathing Rate skewness,0.0
Breathing Rate variability Ventilation status,0.0
Breathing Rate slope Mean Blood Pressure mean,0.0
Breathing Rate slope Diastolic Bood Pressure kurtosis,0.0
Breathing Rate variability Tachycardia count,0.0
Breathing Rate slope Diastolic Bood Pressure skewness,0.0
Breathing Rate slope Diastolic Bood Pressure slope,0.0
Breathing Rate slope Diastolic Bood Pressure max,0.0
Breathing Rate slope Diastolic Bood Pressure min,0.0
Breathing Rate slope Diastolic Bood Pressure variability,0.0
Breathing Rate slope Diastolic Bood Pressure mean,0.0
Breathing Rate min Breathing Rate skewness,0.0
Breathing Rate slope Systolic Blood Pressure kurtosis,0.0
Breathing Rate slope Systolic Blood Pressure skewness,0.0
Breathing Rate slope Systolic Blood Pressure slope,0.0
Breathing Rate slope Systolic Blood Pressure max,0.0
Breathing Rate slope Systolic Blood Pressure min,0.0
Breathing Rate min Breathing Rate slope,0.0
Breathing Rate slope Systolic Blood Pressure mean,0.0
Breathing Rate slope Breathing Rate kurtosis,0.0
Breathing Rate max Mean Blood Pressure slope,0.0
Breathing Rate max Mean Blood Pressure max,0.0
Breathing Rate max Mean Blood Pressure min,0.0
Breathing Rate min Tachycardia count,0.0
Breathing Rate min Mean Blood Pressure mean,0.0
Breathing Rate min Mean Blood Pressure variability,0.0
Breathing Rate max Breathing Rate kurtosis,0.0
Breathing Rate min Mean Blood Pressure min,0.0
Breathing Rate max Breathing Rate skewness,0.0
Breathing Rate max Breathing Rate slope,0.0
Breathing Rate min Ventilation status,0.0
Breathing Rate min Oxygen Saturation drops,0.0
Breathing Rate min Bradycardia count,0.0
Breathing Rate max Systolic Blood Pressure mean,0.0
Breathing Rate min Mean Blood Pressure slope,0.0
Breathing Rate min Heart Rate - Oxygen sat. max. cross-correlation,0.0
Breathing Rate min Pulse Pressure kurtosis,0.0
Breathing Rate min Pulse Pressure skewness,0.0
Breathing Rate min Pulse Pressure slope,0.0
Breathing Rate min Pulse Pressure max,0.0
Breathing Rate min Pulse Pressure min,0.0
Breathing Rate min Pulse Pressure variability,0.0
Breathing Rate min Diastolic Bood Pressure kurtosis,0.0
Breathing Rate max Systolic Blood Pressure variability,0.0
Breathing Rate min Systolic Blood Pressure skewness,0.0
Breathing Rate max Diastolic Bood Pressure variability,0.0
Breathing Rate min Systolic Blood Pressure kurtosis,0.0
Breathing Rate max Mean Blood Pressure variability,0.0
Breathing Rate max Mean Blood Pressure mean,0.0
Breathing Rate max Diastolic Bood Pressure kurtosis,0.0
Breathing Rate max Diastolic Bood Pressure skewness,0.0
Breathing Rate max Diastolic Bood Pressure slope,0.0
Breathing Rate max Diastolic Bood Pressure max,0.0
Breathing Rate min Diastolic Bood Pressure mean,0.0
Breathing Rate min Diastolic Bood Pressure variability,0.0
Breathing Rate max Systolic Blood Pressure min,0.0
Breathing Rate min Diastolic Bood Pressure min,0.0
Breathing Rate min Diastolic Bood Pressure max,0.0
Breathing Rate max Systolic Blood Pressure kurtosis,0.0
Breathing Rate min Diastolic Bood Pressure slope,0.0
Breathing Rate max Systolic Blood Pressure skewness,0.0
Breathing Rate min Diastolic Bood Pressure skewness,0.0
Breathing Rate max Systolic Blood Pressure slope,0.0
Breathing Rate max Systolic Blood Pressure max,0.0
Breathing Rate slope Mean Blood Pressure variability,0.0
Breathing Rate slope Mean Blood Pressure min,0.0
Breathing Rate variability Bradycardia count,0.0
Breathing Rate skewness Oxygen Saturation drops,0.0
Breathing Rate kurtosis Systolic Blood Pressure slope,0.0
Breathing Rate variability Diastolic Bood Pressure kurtosis,0.0
Breathing Rate kurtosis Systolic Blood Pressure max,0.0
Breathing Rate variability Mean Blood Pressure mean,0.0
Breathing Rate kurtosis Systolic Blood Pressure variability,0.0
Breathing Rate kurtosis Systolic Blood Pressure mean,0.0
Breathing Rate skewness Ventilation status,0.0
Breathing Rate skewness Hypothermia status,0.0
Breathing Rate skewness Tachycardia count,0.0
Breathing Rate kurtosis Systolic Blood Pressure kurtosis,0.0
Breathing Rate skewness Bradycardia count,0.0
Breathing Rate skewness Heart Rate - Oxygen sat. min. cross-correlation,0.0
Breathing Rate variability Mean Blood Pressure variability,0.0
Breathing Rate skewness Pulse Pressure kurtosis,0.0
Breathing Rate skewness Pulse Pressure slope,0.0
Breathing Rate skewness Pulse Pressure max,0.0
Breathing Rate skewness Pulse Pressure min,0.0
Breathing Rate skewness Pulse Pressure variability,0.0
Breathing Rate kurtosis Systolic Blood Pressure skewness,0.0
Breathing Rate variability Diastolic Bood Pressure skewness,0.0
Breathing Rate skewness Pulse Pressure mean,0.0
Breathing Rate kurtosis Mean Blood Pressure max,0.0
Breathing Rate kurtosis Pulse Pressure skewness,0.0
Breathing Rate kurtosis Pulse Pressure max,0.0
Breathing Rate variability Diastolic Bood Pressure min,0.0
Breathing Rate kurtosis Pulse Pressure min,0.0
Breathing Rate min Pulse Pressure mean,0.0
Breathing Rate kurtosis Mean Blood Pressure kurtosis,0.0
Breathing Rate kurtosis Mean Blood Pressure skewness,0.0
Breathing Rate kurtosis Mean Blood Pressure slope,0.0
Breathing Rate variability Diastolic Bood Pressure slope,0.0
Breathing Rate kurtosis Diastolic Bood Pressure mean,0.0
Breathing Rate kurtosis Mean Blood Pressure variability,0.0
Breathing Rate kurtosis Mean Blood Pressure mean,0.0
Breathing Rate kurtosis Diastolic Bood Pressure kurtosis,0.0
Breathing Rate kurtosis Diastolic Bood Pressure skewness,0.0
Breathing Rate kurtosis Diastolic Bood Pressure slope,0.0
Breathing Rate kurtosis Diastolic Bood Pressure max,0.0
Breathing Rate kurtosis Diastolic Bood Pressure min,0.0
Breathing Rate kurtosis Diastolic Bood Pressure variability,0.0
Breathing Rate variability Mean Blood Pressure min,0.0
Breathing Rate skewness Mean Blood Pressure kurtosis,0.0
Breathing Rate slope Mean Blood Pressure slope,0.0
Breathing Rate variability Pulse Pressure skewness,0.0
Breathing Rate variability Pulse Pressure mean,0.0
Breathing Rate slope Hypothermia status,0.0
Breathing Rate slope Oxygen Saturation drops,0.0
Breathing Rate slope Tachycardia count,0.0
Breathing Rate variability Pulse Pressure max,0.0
Breathing Rate slope Bradycardia count,0.0
Breathing Rate slope Heart Rate - Oxygen sat. max. cross-correlation,0.0
Breathing Rate slope Heart Rate - Oxygen sat. min. cross-correlation,0.0
Breathing Rate slope Pulse Pressure skewness,0.0
Breathing Rate skewness Systolic Blood Pressure variability,0.0
Breathing Rate slope Pulse Pressure slope,0.0
Breathing Rate variability Pulse Pressure kurtosis,0.0
Breathing Rate slope Pulse Pressure max,0.0
Breathing Rate variability Heart Rate - Oxygen sat. max. cross-correlation,0.0
Breathing Rate slope Pulse Pressure variability,0.0
Breathing Rate slope Pulse Pressure mean,0.0
Breathing Rate slope Mean Blood Pressure kurtosis,0.0
Breathing Rate slope Mean Blood Pressure skewness,0.0
Breathing Rate skewness Systolic Blood Pressure mean,0.0
Breathing Rate skewness Systolic Blood Pressure min,0.0
Breathing Rate skewness Mean Blood Pressure skewness,0.0
Breathing Rate variability Mean Blood Pressure kurtosis,0.0
Breathing Rate skewness Mean Blood Pressure slope,0.0
Breathing Rate skewness Mean Blood Pressure max,0.0
Breathing Rate skewness Mean Blood Pressure min,0.0
Breathing Rate variability Mean Blood Pressure max,0.0
Breathing Rate variability Mean Blood Pressure slope,0.0
Breathing Rate skewness Mean Blood Pressure variability,0.0
Breathing Rate skewness Mean Blood Pressure mean,0.0
Breathing Rate skewness Diastolic Bood Pressure kurtosis,0.0
Breathing Rate skewness Diastolic Bood Pressure skewness,0.0
Breathing Rate skewness Systolic Blood Pressure max,0.0
Breathing Rate skewness Diastolic Bood Pressure slope,0.0
Breathing Rate skewness Diastolic Bood Pressure max,0.0
Breathing Rate skewness Diastolic Bood Pressure min,0.0
Breathing Rate skewness Diastolic Bood Pressure variability,0.0
Breathing Rate skewness Diastolic Bood Pressure mean,0.0
Breathing Rate skewness Systolic Blood Pressure kurtosis,0.0
Breathing Rate skewness Systolic Blood Pressure skewness,0.0
Breathing Rate skewness Systolic Blood Pressure slope,0.0
Gestational age,0.0
Systolic Blood Pressure skewness Mean Blood Pressure mean,0.0
Systolic Blood Pressure slope Diastolic Bood Pressure max,0.0
Mean Blood Pressure max Mean Blood Pressure slope,0.0
Mean Blood Pressure min Oxygen Saturation drops,0.0
Mean Blood Pressure min Tachycardia count,0.0
Mean Blood Pressure min Bradycardia count,0.0
Mean Blood Pressure min Heart Rate - Oxygen sat. max. cross-correlation,0.0
Mean Blood Pressure min Heart Rate - Oxygen sat. min. cross-correlation,0.0
Mean Blood Pressure min Pulse Pressure kurtosis,0.0
Mean Blood Pressure min Pulse Pressure slope,0.0
Mean Blood Pressure min Pulse Pressure min,0.0
Mean Blood Pressure min Pulse Pressure variability,0.0
Mean Blood Pressure min Pulse Pressure mean,0.0
Mean Blood Pressure min Mean Blood Pressure kurtosis,0.0
Mean Blood Pressure min Mean Blood Pressure skewness,0.0
Mean Blood Pressure min Mean Blood Pressure slope,0.0
Mean Blood Pressure min Mean Blood Pressure max,0.0
Mean Blood Pressure variability Ventilation status,0.0
Mean Blood Pressure variability Hypothermia status,0.0
Mean Blood Pressure variability Oxygen Saturation drops,0.0
